url,mname,id,name,transactiontype,bonusfixed,amount,minwithdraw,maxwithdraw,rollover,balance,claimconfig,claimcondition,bonus,bonusrandom,reset,mintopup,maxtopup,referlink,perceived_value,is_new
https://cashnet99.com,CASHNET,9874,Daily Free Credit,,3.00,3,50,30,0.00,,"""{\""displayAngpaoText\"":\""1\"",\""displayDescriptionOnly\"":\""1\"",\""creditLessThan\"":0.1,\""changeGameId\"":1,\""walletId\"":1}""",FREE,0.00,,DAILY,,,,1.648314296546503,1
https://cashnet99.com,CASHNET,262568,<b> Download App Gift FreeSpin<b>,,0.10,0.1,100,10,0.00,,"""{\""freeRoundAPI\"":{\""site\"":\""BNG2\"",\""params\"":{\""campaign\"":\""BNG free spin\"",\""total_rounds\"":30,\""game_id\"":\""496\"",\""bonus_type\"":\""FIXED_FREEBET\"",\""total_bet\"":0.2,\""round_bet\"":0.2}},\""displayDescriptionOnly\"":\""1\"",\""creditLessThan\"":\""0.01\"",\""displayAngpaoText\"":\""0\"",\""startDate\"":\""2026-03-23\"",\""walletId\"":1,\""changeGameId\"":1,\""mobileAppOnly\"":\""1\""}""",FREE,0.00,,,,,,0.006202764220146792,1
https://cashnet99.com,CASHNET,13386,<b>Hours Free Spin<b>,,0.10,0.1,50,30,0.00,,"""{\""freeRoundAPI\"":{\""site\"":\""BNG2\"",\""params\"":{\""campaign\"":\""BNG free spin\"",\""total_rounds\"":5,\""game_id\"":\""377\"",\""bonus_type\"":\""FIXED_FREEBET\"",\""total_bet\"":0.2,\""round_bet\"":0.2}},\""displayDescriptionOnly\"":\""1\"",\""creditLessThan\"":\""0.01\"",\""displayAngpaoText\"":\""0\"",\""walletId\"":1,\""changeGameId\"":1,\""fixRT\"":1}""",FREE,0.00,,HOURLY,,,,0.021127165223361458,1
https://cashnet99.com,CASHNET,266826,<b>APP Daily Free Spin<b>,,0.10,0.1,100,30,0.00,,"""{\""freeRoundAPI\"":{\""site\"":\""BNG2\"",\""params\"":{\""campaign\"":\""BNG free spin\"",\""total_rounds\"":20,\""game_id\"":\""377\"",\""bonus_type\"":\""FIXED_FREEBET\"",\""total_bet\"":0.2,\""round_bet\"":0.2}},\""displayDescriptionOnly\"":\""1\"",\""creditLessThan\"":\""0.01\"",\""displayAngpaoText\"":\""0\"",\""walletId\"":1,\""changeGameId\"":1,\""fixRT\"":1,\""mobileAppOnly\"":\""1\""}""",FREE,0.00,,DAILY,,,,0.008882878750398795,1
https://cashnet99.com,CASHNET,,COMMISSION,COMMISSION,,2.4,,1000,,,{},,,,,,,,110.2670038242825,1
https://clubimperioaus.com,Club Imperio Aus,60807,<b>365Days FreeBonus</b>,,1.00,1,138,20,0.00,,"""{\""creditLessThan\"":0.5,\""mobileAppOnly\"":\""0\"",\""displayDescriptionOnly\"":\""1\""}""",FREE,0.00,,DAILY,,,,0.09845439717382848,1
https://diamondaud.com,DIAMONDAUD,122637,<b>Daily Free </b>,,10.00,10,600,10,0.00,,"""{\""creditLessThan\"":0.1,\""walletId\"":1,\""changeGameId\"":1,\""displayDescriptionOnly\"":\""1\""}""",FREE,0.00,,DAILY,,,,0.2503126214987163,1
https://diamondaud.com,DIAMONDAUD,830114,<b>FIFA FREE ⭐,,30.00,30,1000,10,0.00,,"""{\""displayAngpaoText\"":\""0\"",\""displayDescriptionOnly\"":\""1\"",\""creditLessThan\"":0.1,\""mustJoinTelegramChannel\"":\""diamondaud\"",\""changeGameId\"":1,\""walletId\"":1}""",FREE,0.00,,,,,,0.5607536677966316,1
https://dd8au.com,DD8AU,469162,DAILY FREE,,500.00,500,10000,10,0.00,,"""{\""creditLessThan\"":0.1, \""displayDescriptionOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,DAILY,,,,1.2595888978752612,1
https://cyberpunk369.com,CYBERPUNK369,26827,<b>AEP ALL SLOT </b>,,5.00,5,100,0.05,0.00,,"""{\""displayAngpaoText\"":\""1\"",\""displayDescriptionOnly\"":\""1\"",\""creditLessThan\"":0.1,\""registerDate\"":\""2024-01-01\"",\""mobileAppOnly\"":\""0\"",\""mustJoinTelegramChannel\"":\""auspokiesentertaintment\""}""",FREE,0.00,,,,,,0.019232610012774754,1
https://cyberpunk369.com,CYBERPUNK369,267657,<b> CyberMass Free </b>,,88.00,88,600,10,0.00,,"""{\""creditLessThan\"":0.1,\""displayDescriptionOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1,\""displayAngpaoText\"":\""1\""}""",FREE,0.00,,WEEKLY,,,,4.364110201419518,1
